SalesAgentName,SalesAgentEmailAddress,ClientName,ClientIdentifier,BankName,AccountNumber,SortCode,Currency
"Adrian Thompson","adrianthompson593@somecompany1422.com","Oliver Jones","BIIC4946","Metro Bank PLC","40480218","283915","GBP"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Michael Clarke","PPXB9802","Lloyds Bank Plc","36462468","229155","EUR"
"Jack Jackson","jackjackson318@somecompany0939.com","Lucas Mason","YDTI6770","Clydesdale Bank Plc","78047100","388852","USD"
"Adrian Mitchell","adrianmitchell440@somecompany5429.com","David James","XFGD6763","Metro Bank PLC","73428886","176988","GBP"
"Liam Mason","liammason829@somecompany4245.com","Liam Thomas","ZHDT8202","Metro Bank PLC","74995504","592502","AUD"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Michael Johnson","KNJK4834","Yorkshire Bank","76169705","781710","GBP"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Robert Evans","TWMD8157","Lloyds Bank Plc","85413712","115228","GBP"
"Charles Davis","charlesdavis7@somecompany3124.com","William Taylor","OQRB0469","Barclays Bank Plc","58046985","065291","GBP"
"Oliver Wright","oliverwright31@somecompany3831.com","Joseph Phillips","UJAY3190","Standard Chartered Bank","19614152","406524","EUR"
"Oliver Clarke","oliverclarke993@somecompany6190.com","David Thomas","REQI6697","HSBC Bank Plc","14167008","821431","GBP"
"Oliver Wright","oliverwright31@somecompany3831.com","Oliver Jones","JMIX0443","Standard Chartered Bank","65839921","372211","GBP"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Robert Evans","TWMD8157","Bank of Scotland plc","36591743","438687","AUD"
"Adrian Wood","adrianwood780@somecompany0199.com","John Taylor","HZQR4288","HSBC Bank Plc","46032923","527484","AUD"
"Oliver Wright","oliverwright31@somecompany3831.com","Charles Smith","KADD7452","Standard Chartered Bank","66993424","157551","USD"
"Jack Jackson","jackjackson318@somecompany0939.com","Sebastian Wood","EHRV8794","Metro Bank PLC","85249438","768028","AUD"
"Jack Evans","jackevans438@somecompany1820.com","Logan Wright","RKQK5207","Metro Bank PLC","49769860","079219","AUD"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Joseph James","EBCF7331","Standard Chartered Bank","77732533","703214","EUR"
"Adrian Wood","adrianwood780@somecompany0199.com","Charles Wilson","HPZB3725","Yorkshire Bank","50655593","845288","GBP"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Noah Wood","QZVO7606","Standard Chartered Bank","12315053","720215","GBP"
"Joseph Walker","josephwalker256@somecompany0692.com","Logan Phillips","KZAV2828","Barclays Bank Plc","17366070","739404","EUR"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Jack Jones","OWVZ8072","Standard Chartered Bank","10051419","911167","EUR"
"Logan Wood","loganwood112@somecompany0924.com","Benjamin Williams","FKZW0407","Clydesdale Bank Plc","54835731","480302","USD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","William Jackson","LUTB2700","Barclays Bank Plc","24055237","433924","EUR"
"Ian Cox","iancox488@somecompany7140.com","Ian Jones","OQRF2607","Standard Chartered Bank","97186436","348617","AUD"
"Charles Robinson","charlesrobinson388@somecompany3574.com","James Cox","QIRG6269","Metro Bank PLC","12462088","700487","AUD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Benjamin Brown","LFLW5396","Clydesdale Bank Plc","62206152","794199","EUR"
"Richard Brown","richardbrown396@somecompany3795.com","Sebastian White","YDOK5454","Metro Bank PLC","57858511","718418","EUR"
"Richard Thomas","richardthomas153@somecompany8459.com","Lucas Jackson","TKUC0121","Lloyds Bank Plc","41020653","482134","USD"
"Jack Evans","jackevans438@somecompany1820.com","John Clarke","BNXF7501","Metro Bank PLC","86906105","350079","GBP"
"Noah Williams","noahwilliams796@somecompany7382.com","Thomas Thompson","UJYV1418","Barclays Bank Plc","31079401","039991","EUR"
"Robert Johnson","robertjohnson1@somecompany6020.com","Mason Phillips","RFFE9878","Bank of Scotland plc","46137494","742938","AUD"
"Ian Cox","iancox488@somecompany7140.com","Ian Smith","JEJJ7327","Yorkshire Bank","97736448","813428","GBP"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Jack White","UFOJ2821","Clydesdale Bank Plc","20409132","592578","USD"
"Jack Jackson","jackjackson318@somecompany0939.com","Thomas Jackson","BBFT5590","Yorkshire Bank","20173293","413807","AUD"
"Richard Brown","richardbrown396@somecompany3795.com","Adrian Clarke","VJGY0020","Metro Bank PLC","07771000","669899","EUR"
"James James","jamesjames272@somecompany8044.com","Oliver Taylor","XCKR0312","Yorkshire Bank","96757624","315592","GBP"
"Logan Taylor","logantaylor653@somecompany2430.com","Dylan Walker","WVLL9826","HSBC Bank Plc","27428242","284595","GBP"
"Joseph Walker","josephwalker256@somecompany0692.com","Michael Smith","TVIL6838","Standard Chartered Bank","47480530","495980","EUR"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Jack Cox","BDNC6780","Yorkshire Bank","32355656","177680","EUR"
"Logan Wood","loganwood112@somecompany0924.com","Joseph Wright","UMUG2335","Bank of Scotland plc","01318404","066771","GBP"
"Noah James","noahjames83@somecompany2687.com","Charles Williams","OCNJ0925","Barclays Bank Plc","56153876","722036","GBP"
"Noah James","noahjames83@somecompany2687.com","Richard Walker","HYDL9194","Clydesdale Bank Plc","21184716","705095","USD"
"Robert Johnson","robertjohnson1@somecompany6020.com","Mason Phillips","RFFE9878","Clydesdale Bank Plc","29816638","570823","GBP"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Michael Clarke","PPXB9802","HSBC Bank Plc","13849532","804422","AUD"
"Noah White","noahwhite636@somecompany3695.com","Mason Mason","PBBF0589","Lloyds Bank Plc","29694340","496177","GBP"
"Ian Evans","ianevans125@somecompany3220.com","Richard Green","ZTYH0167","Clydesdale Bank Plc","91944599","455001","EUR"
"Richard Brown","richardbrown396@somecompany3795.com","Sebastian White","YDOK5454","Bank of Scotland plc","43454999","171842","AUD"
"David Mitchell","davidmitchell828@somecompany4273.com","Adrian Jackson","YDAU0896","Yorkshire Bank","02541008","121680","GBP"
"David Jones","davidjones463@somecompany5761.com","John Jackson","KXNV1788","Bank of Scotland plc","23650409","241130","EUR"
"Benjamin Cox","benjamincox830@somecompany0720.com","Jack Thompson","HEPZ9588","Standard Chartered Bank","78239298","550755","AUD"
"Noah Williams","noahwilliams796@somecompany7382.com","Jack Johnson","VKBP5448","Clydesdale Bank Plc","98819294","818556","GBP"
"Liam Mason","liammason829@somecompany4245.com","Benjamin Johnson","ZBPL9197","Metro Bank PLC","75410668","730659","USD"
"Richard Brown","richardbrown396@somecompany3795.com","David Robinson","NREX7365","HSBC Bank Plc","84996432","463738","USD"
"Richard Walker","richardwalker885@somecompany7591.com","Dylan Clarke","AROJ7559","Standard Chartered Bank","97335840","784655","EUR"
"Richard Brown","richardbrown396@somecompany3795.com","Joseph Wright","BGMA7018","Yorkshire Bank","47892137","480626","USD"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Oliver Jones","BIIC4946","Standard Chartered Bank","64172757","080253","EUR"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Elijah White","DLYZ4072","Metro Bank PLC","31084627","705244","USD"
"Noah James","noahjames83@somecompany2687.com","Sebastian Clarke","YYOB8874","Yorkshire Bank","96506145","278995","GBP"
"Logan Taylor","logantaylor653@somecompany2430.com","Joseph Wood","PKMC0794","HSBC Bank Plc","24553722","559044","USD"
"Liam Mason","liammason829@somecompany4245.com","Jacob Wood","ZRDV4194","Lloyds Bank Plc","36543588","168517","EUR"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Jack Wright","AWGN1435","Bank of Scotland plc","00560137","492551","EUR"
"David Walker","davidwalker934@somecompany9943.com","Benjamin Wright","UMBX0937","Yorkshire Bank","27878106","392827","GBP"
"Noah James","noahjames83@somecompany2687.com","Jacob Clarke","TEND0194","Barclays Bank Plc","62858778","099197","USD"
"David Mitchell","davidmitchell364@somecompany9806.com","Dylan Clarke","LOUR1116","Bank of Scotland plc","25906205","540230","AUD"
"James James","jamesjames272@somecompany8044.com","Sebastian Phillips","LUBE3065","Lloyds Bank Plc","09355436","107444","USD"
"David Mitchell","davidmitchell364@somecompany9806.com","Ian Green","UCXF3344","Bank of Scotland plc","03329900","451789","EUR"
"Charles Davis","charlesdavis7@somecompany3124.com","Michael Evans","TQAO7996","Lloyds Bank Plc","71345081","350206","EUR"
"Lucas Thompson","lucasthompson18@somecompany6810.com","Dylan Clarke","UOIV6458","Metro Bank PLC","06979656","436921","EUR"
"David Jones","davidjones463@somecompany5761.com","Noel Thompson","GPYZ8121","Barclays Bank Plc","72227297","791792","EUR"
"Jack Evans","jackevans438@somecompany1820.com","Mason Smith","LPAQ9300","Yorkshire Bank","76749109","886456","USD"
"David Walker","davidwalker934@somecompany9943.com","Thomas Wilson","KXKM5595","HSBC Bank Plc","10706055","998374","EUR"
"Jack Jackson","jackjackson318@somecompany0939.com","Lucas Mason","YDTI6770","Clydesdale Bank Plc","07777951","702512","GBP"
"Robert Johnson","robertjohnson1@somecompany6020.com","Liam Jones","EPZQ2137","Metro Bank PLC","52524382","880185","EUR"
"David Jones","davidjones463@somecompany5761.com","Ian Wilson","ABCU3402","Standard Chartered Bank","18538459","768633","AUD"
"Robert Johnson","robertjohnson1@somecompany6020.com","Michael Wright","ZGAI1479","Bank of Scotland plc","60687448","456040","GBP"
"Lucas Brown","lucasbrown29@somecompany6394.com","John Walker","VUKS2953","Metro Bank PLC","61652258","768954","EUR"
"Richard Walker","richardwalker885@somecompany7591.com","Joseph Williams","QRWZ0428","Lloyds Bank Plc","92132866","370563","GBP"
"David Mitchell","davidmitchell364@somecompany9806.com","Richard Jackson","LGWC0000","Bank of Scotland plc","92206882","840696","AUD"
"David Mitchell","davidmitchell364@somecompany9806.com","Lucas Williams","RWRC6316","Bank of Scotland plc","03212890","700285","EUR"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Jack Cox","BDNC6780","Yorkshire Bank","32810970","692634","USD"
"Lucas Mason","lucasmason166@somecompany8978.com","Michael Mason","YGDY5930","Bank of Scotland plc","16708363","873034","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","Joseph Williams","QRWZ0428","Clydesdale Bank Plc","95100966","689331","EUR"
"Robert Johnson","robertjohnson8@somecompany6227.com","Oliver James","ORXS9360","Barclays Bank Plc","76294350","456143","USD"
"David Jones","davidjones463@somecompany5761.com","Richard Thompson","FDUS7325","Lloyds Bank Plc","45003564","307601","AUD"
"Jack Jackson","jackjackson318@somecompany0939.com","Michael Phillips","FNJA2991","Standard Chartered Bank","30608374","287210","GBP"
"Benjamin Williams","benjaminwilliams387@somecompany9080.com","Joseph Phillips","AREF4126","Yorkshire Bank","30803511","357801","AUD"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Thomas Mitchell","HUGF2519","Yorkshire Bank","64702628","622135","USD"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Jack Mitchell","EYQN3532","Yorkshire Bank","64125825","615858","AUD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Thomas Jackson","RGNE0440","HSBC Bank Plc","38411837","933522","AUD"
"David Jackson","davidjackson775@somecompany0557.com","David Phillips","XUUR9602","Metro Bank PLC","25366923","562640","AUD"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Charles Walker","XRHY5246","HSBC Bank Plc","94494423","958330","USD"
"Logan Taylor","logantaylor653@somecompany2430.com","John Mitchell","SZUW1846","Lloyds Bank Plc","52185939","696449","GBP"
"Robert Johnson","robertjohnson8@somecompany6227.com","James Brown","ZXPB8419","Clydesdale Bank Plc","68473465","718332","EUR"
"Richard Brown","richardbrown396@somecompany3795.com","Adrian Clarke","VJGY0020","Barclays Bank Plc","17301962","348986","EUR"
"Charles Davis","charlesdavis7@somecompany3124.com","Dylan Green","ERVV9156","Clydesdale Bank Plc","12759464","635836","AUD"
"Robert Johnson","robertjohnson1@somecompany6020.com","David Green","TXQW5130","Clydesdale Bank Plc","23883945","276220","AUD"
"Lucas Brown","lucasbrown29@somecompany6394.com","Richard White","OVPV8295","HSBC Bank Plc","73228585","604826","EUR"
"Charles Williams","charleswilliams974@somecompany5848.com","Jacob Taylor","EQCQ3897","Clydesdale Bank Plc","79683271","542506","GBP"
"Charles Robinson","charlesrobinson388@somecompany3574.com","Robert Evans","TWMD8157","HSBC Bank Plc","16782906","010318","EUR"
"Lucas Thompson","lucasthompson18@somecompany6810.com","Dylan Mason","MYPT8716","Clydesdale Bank Plc","17656795","482423","USD"
"Joseph Walker","josephwalker256@somecompany0692.com","Logan Davis","GXXL4722","Barclays Bank Plc","23978520","335837","GBP"
"Noel Mitchell","noelmitchell393@somecompany5028.com","Noah White","OGTQ6205","Barclays Bank Plc","27989982","011123","USD"
"David Mitchell","davidmitchell828@somecompany4273.com","James Clarke","XNZS1901","Standard Chartered Bank","78948944","237322","USD"
"Richard Thomas","richardthomas153@somecompany8459.com","Robert White","IJPN4836","Barclays Bank Plc","33748394","163286","GBP"
"Adrian Mitchell","adrianmitchell440@somecompany5429.com","Richard Thomas","JJHI2656","Yorkshire Bank","91996839","570868","AUD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Logan Wood","KYSX9864","Standard Chartered Bank","46759686","518896","GBP"
"Benjamin Walker","benjaminwalker460@somecompany2632.com","Charles Walker","XRHY5246","Metro Bank PLC","50470358","321386","USD"
"Robert Johnson","robertjohnson8@somecompany6227.com","Lucas Wright","LUMF8633","Lloyds Bank Plc","78578319","969785","USD"
"Adrian Smith","adriansmith475@somecompany8520.com","Robert Wright","RAEV1965","Yorkshire Bank","16347033","265285","AUD"
"David Walker","davidwalker934@somecompany9943.com","Noah Taylor","DDWB9638","Clydesdale Bank Plc","83956240","804652","GBP"
"David Jones","davidjones463@somecompany5761.com","Thomas Wright","TCHZ4735","Bank of Scotland plc","15119013","110842","GBP"
"Adrian Wood","adrianwood780@somecompany0199.com","David Taylor","NMDA0204","Bank of Scotland plc","43050325","507543","GBP"
"Oliver Clarke","oliverclarke993@somecompany6190.com","Lucas Roberts","XJQT2078","Clydesdale Bank Plc","62242133","379185","AUD"
"Richard Walker","richardwalker885@somecompany7591.com","Jacob Davis","UPHF9779","Clydesdale Bank Plc","20754880","665685","EUR"
"Richard Thomas","richardthomas153@somecompany8459.com","Michael James","WKUX1576","HSBC Bank Plc","52777422","053553","GBP"
"Richard Brown","richardbrown396@somecompany3795.com","Sebastian Phillips","SNUA8777","Metro Bank PLC","26296281","291232","EUR"
"Noah Williams","noahwilliams796@somecompany7382.com","Benjamin Smith","HOGQ4706","Barclays Bank Plc","76597091","981740","USD"
"Benjamin Jackson","benjaminjackson197@somecompany5430.com","Jacob Robinson","HKXN8488","HSBC Bank Plc","26551070","556835","AUD"
"Charles Williams","charleswilliams974@somecompany5848.com","Sebastian Jackson","QBFD9607","Bank of Scotland plc","14104859","076952","USD"
"Jack Jackson","jackjackson318@somecompany0939.com","Mason Taylor","ORXB7787","Bank of Scotland plc","32241569","023366","USD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","William Green","AXQT5213","Metro Bank PLC","90990787","426969","AUD"
"Richard Walker","richardwalker885@somecompany7591.com","Joseph Clarke","RBJK1281","Lloyds Bank Plc","15763481","228171","GBP"
"Lucas Brown","lucasbrown29@somecompany6394.com","John Johnson","NGOB6978","HSBC Bank Plc","80550452","782896","GBP"
"Liam Mason","liammason829@somecompany4245.com","Noel Mason","WLPV7378","Lloyds Bank Plc","64471243","651666","AUD"
"Oliver Clarke","oliverclarke993@somecompany6190.com","Jacob Taylor","EZDU7318","Lloyds Bank Plc","44801617","065162","USD"
"Ian Evans","ianevans125@somecompany3220.com","Joseph Cox","EYIU9584","Standard Chartered Bank","67150497","603350","AUD"
"Joseph Walker","josephwalker256@somecompany0692.com","Richard Williams","CNGP0072","Yorkshire Bank","73677969","802952","AUD"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Liam Wood","IPJN5806","HSBC Bank Plc","96662849","700590","AUD"
"Joseph Johnson","josephjohnson953@somecompany6572.com","John Green","URAL6611","Metro Bank PLC","94167531","340287","USD"
"Thomas Jackson","thomasjackson880@somecompany8614.com","Ian Walker","RQLJ6722","HSBC Bank Plc","08734450","254506","USD"
"Noel Mitchell","noelmitchell393@somecompany5028.com","John James","AGIT2385","Standard Chartered Bank","44026182","990196","GBP"
"Charles Williams","charleswilliams974@somecompany5848.com","Noel Clarke","RYXX4361","Yorkshire Bank","31785751","122756","GBP"
"Lucas Thompson","lucasthompson18@somecompany6810.com","Dylan Clarke","UOIV6458","Standard Chartered Bank","22739963","595003","GBP"
"David Jones","davidjones463@somecompany5761.com","William Jackson","WJKN6862","Metro Bank PLC","75861891","097708","AUD"
"Logan Taylor","logantaylor653@somecompany2430.com","Jacob Robinson","LUBE1353","Barclays Bank Plc","80773436","134896","GBP"
"Jack Evans","jackevans438@somecompany1820.com","Mason Thomas","KBUR2133","Lloyds Bank Plc","84844037","439765","USD"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Adrian Johnson","DFFP0532","HSBC Bank Plc","58304834","390713","GBP"
"Joseph Johnson","josephjohnson953@somecompany6572.com","Noel Phillips","JYFO1855","Barclays Bank Plc","07576975","329264","USD"
"Charles Williams","charleswilliams974@somecompany5848.com","Noel Clarke","RYXX4361","Clydesdale Bank Plc","70954784","265074","EUR"
"David Jackson","davidjackson775@somecompany0557.com","Michael Johnson","QIPM6465","Yorkshire Bank","88249961","095151","EUR"
"Oliver Clarke","oliverclarke993@somecompany6190.com","David Thomas","REQI6697","Yorkshire Bank","59596833","291432","EUR"
"Jack Jackson","jackjackson318@somecompany0939.com","Ian Davis","JQEO7216","Standard Chartered Bank","42256413","575217","EUR"
"Noel Phillips","noelphillips688@somecompany2018.com","William Phillips","AVFG0928","Barclays Bank Plc","40461085","475043","USD"
"Richard Walker","richardwalker885@somecompany7591.com","John Walker","IDZZ2193","Barclays Bank Plc","87677185","964925","AUD"
"Richard Thomas","richardthomas153@somecompany8459.com","Jacob Clarke","FVWY9034","Clydesdale Bank Plc","88565555","880220","USD"
"Richard Walker","richardwalker885@somecompany7591.com","Jacob Brown","BBFU5069","Clydesdale Bank Plc","15312622","625099","AUD"
"Jack Mitchell","jackmitchell27@somecompany8468.com","Jack White","KVPK8871","Lloyds Bank Plc","78301691","891874","USD"
"Logan Wood","loganwood112@somecompany0924.com","Noah Wright","ODDB6798","HSBC Bank Plc","65253546","282785","GBP"
"Richard Walker","richardwalker885@somecompany7591.com","Dylan Clarke","AROJ7559","Lloyds Bank Plc","79731763","195114","USD"
"Charles Johnson","charlesjohnson502@somecompany0377.com","Jack Cox","BDNC6780","HSBC Bank Plc","64454892","910181","AUD"
"Richard Thomas","richardthomas153@somecompany8459.com","Richard James","YBWM0055","HSBC Bank Plc","90554399","721387","EUR"
"Adrian Smith","adriansmith475@somecompany8520.com","John Smith","PKHH7803","Clydesdale Bank Plc","07597517","876202","GBP"
"Noah James","noahjames83@somecompany2687.com","Richard Mason","NWDX9300","HSBC Bank Plc","52637214","726787","GBP"
"Liam Mason","liammason829@somecompany4245.com","Liam Thomas","ZHDT8202","Lloyds Bank Plc","92453070","039219","AUD"
"Noel Phillips","noelphillips688@somecompany2018.com","Dylan Wood","JMLA9842","Bank of Scotland plc","05255435","737359","GBP"
"Adrian Thompson","adrianthompson593@somecompany1422.com","Lucas Williams","DUVH8093","Metro Bank PLC","15994165","455203","GBP"
