SalesAgentName,SalesAgentEmailAddress,ClientName,ClientIdentifier,BankName,AccountNumber,SortCode,Currency
"Michael Wilson","michaelwilson107@somecompany0435.com","David Thomas","CHIY1775","Metro Bank PLC","50177100","342827","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","David Thomas","CHIY1775","Clydesdale Bank Plc","53316827","975593","USD"
"Michael Wilson","michaelwilson107@somecompany0435.com","David Thomas","CHIY1775","HSBC Bank Plc","66647373","663732","AUD"
"Michael Wilson","michaelwilson107@somecompany0435.com","Ian Williams","GLEO0784","Yorkshire Bank","65009826","114150","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","Ian Williams","GLEO0784","Bank of Scotland plc","54367920","102059","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","Ian Williams","GLEO0784","Clydesdale Bank Plc","57605375","034041","AUD"
"Michael Wilson","michaelwilson107@somecompany0435.com","Ian Williams","GLEO0784","Bank of Scotland plc","09131126","298961","GBP"
"Michael Wilson","michaelwilson107@somecompany0435.com","Mason Cox","PVLL4177","HSBC Bank Plc","51691105","712350","AUD"
"Michael Wilson","michaelwilson107@somecompany0435.com","Mason Cox","PVLL4177","Lloyds Bank Plc","48982243","506550","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","Mason Cox","PVLL4177","Clydesdale Bank Plc","57112874","154482","USD"
"Michael Wilson","michaelwilson107@somecompany0435.com","Michael Wilson","SVVT2273","Barclays Bank Plc","44075987","962514","EUR"
"Michael Wilson","michaelwilson107@somecompany0435.com","Michael Wilson","SVVT2273","Metro Bank PLC","80437296","384758","USD"
"Michael Wilson","michaelwilson107@somecompany0435.com","John Robinson","YSLR9945","Yorkshire Bank","61630546","914254","USD"
"Michael Wilson","michaelwilson107@somecompany0435.com","John Robinson","YSLR9945","Metro Bank PLC","40102315","502215","AUD"
"Noel Wood","noelwood995@somecompany2117.com","Noah Wright","HESE0224","HSBC Bank Plc","46291802","253224","EUR"
"Noel Wood","noelwood995@somecompany2117.com","Noah Wright","HESE0224","HSBC Bank Plc","24221653","838829","AUD"
"Noel Wood","noelwood995@somecompany2117.com","Liam Thompson","IGTF0367","Barclays Bank Plc","50826507","212708","GBP"
"Noel Wood","noelwood995@somecompany2117.com","Adrian Green","ZGTI7513","Yorkshire Bank","49534488","452780","AUD"
"Noel Wood","noelwood995@somecompany2117.com","Adrian Green","ZGTI7513","HSBC Bank Plc","45180234","793223","GBP"
"Noel Wood","noelwood995@somecompany2117.com","Adrian Green","ZGTI7513","Clydesdale Bank Plc","80325936","032492","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Charles Robinson","MCON1598","Metro Bank PLC","58525879","854577","AUD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Charles Robinson","MCON1598","Clydesdale Bank Plc","41010643","855719","GBP"
"Liam Johnson","liamjohnson95@somecompany5189.com","Charles Robinson","MCON1598","HSBC Bank Plc","59955359","127508","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Charles Robinson","MCON1598","Standard Chartered Bank","58077669","313039","AUD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Joseph Clarke","ATUK6050","Standard Chartered Bank","88391612","926829","GBP"
"Liam Johnson","liamjohnson95@somecompany5189.com","Joseph Clarke","ATUK6050","HSBC Bank Plc","05624700","860119","GBP"
"Liam Johnson","liamjohnson95@somecompany5189.com","Joseph Clarke","ATUK6050","Metro Bank PLC","78048386","750141","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Joseph Clarke","ATUK6050","Standard Chartered Bank","22004730","720560","GBP"
"Liam Johnson","liamjohnson95@somecompany5189.com","Charles Wood","DMXR5679","Yorkshire Bank","79671299","813940","EUR"
"Liam Johnson","liamjohnson95@somecompany5189.com","Charles Wood","DMXR5679","Lloyds Bank Plc","22074004","908573","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Jacob Jones","JXRJ4301","Yorkshire Bank","61989944","975681","EUR"
"Liam Johnson","liamjohnson95@somecompany5189.com","Jack Johnson","ENUW7067","Yorkshire Bank","86629088","096799","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Jack Johnson","ENUW7067","Lloyds Bank Plc","87056307","062749","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Jack Johnson","ENUW7067","Barclays Bank Plc","05530367","280474","EUR"
"Liam Johnson","liamjohnson95@somecompany5189.com","Jack Johnson","ENUW7067","Standard Chartered Bank","41287325","582381","USD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Noah Mason","RKIA5503","Metro Bank PLC","26050323","634720","AUD"
"Liam Johnson","liamjohnson95@somecompany5189.com","Noah Mason","RKIA5503","Barclays Bank Plc","13815962","715466","AUD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Mason","IZXE2234","HSBC Bank Plc","12297888","879506","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Mason","IZXE2234","Standard Chartered Bank","83493245","338921","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Mason","IZXE2234","Clydesdale Bank Plc","09930007","470347","AUD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Mason","IZXE2234","Barclays Bank Plc","44499818","765408","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","John Thomas","NCUJ7737","Metro Bank PLC","20154658","723280","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","John Thomas","NCUJ7737","HSBC Bank Plc","46761396","284167","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","James Phillips","PSMA0336","Barclays Bank Plc","33278327","984914","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","James Phillips","PSMA0336","Lloyds Bank Plc","13106183","488453","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","James Phillips","PSMA0336","Lloyds Bank Plc","37395722","492406","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","James Phillips","PSMA0336","Bank of Scotland plc","64294951","493057","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Lucas Wood","OIDK9419","Metro Bank PLC","94272880","130421","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Lucas Wood","OIDK9419","Metro Bank PLC","32777681","128247","AUD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Lucas Wood","OIDK9419","Lloyds Bank Plc","38206576","904290","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Thomas Johnson","BVEV8351","Yorkshire Bank","05634404","940841","AUD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Thomas Johnson","BVEV8351","Metro Bank PLC","26202931","694598","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Thomas Johnson","BVEV8351","HSBC Bank Plc","97634074","959432","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Evans","CYYN7024","HSBC Bank Plc","05509586","532187","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Evans","CYYN7024","Lloyds Bank Plc","98846347","755405","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Benjamin Evans","CYYN7024","Bank of Scotland plc","33340857","465699","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","John Evans","BJQH8617","HSBC Bank Plc","03692285","365130","AUD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","John Evans","BJQH8617","Bank of Scotland plc","87884308","484047","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Logan Evans","TBYO4615","Standard Chartered Bank","69052873","859738","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Logan Evans","TBYO4615","Clydesdale Bank Plc","87063261","390332","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Logan Evans","TBYO4615","Standard Chartered Bank","52258876","994020","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Logan Evans","TBYO4615","Barclays Bank Plc","00835133","382374","AUD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Oliver Clarke","EBPX5004","Clydesdale Bank Plc","85921922","333488","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Oliver Clarke","EBPX5004","Yorkshire Bank","53850721","865158","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Oliver Clarke","EBPX5004","Bank of Scotland plc","30579928","172377","GBP"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Oliver Clarke","EBPX5004","Metro Bank PLC","66466230","373530","EUR"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Charles Green","CWJM9619","Clydesdale Bank Plc","48414858","464064","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Charles Green","CWJM9619","Barclays Bank Plc","57510725","633168","USD"
"Benjamin Roberts","benjaminroberts275@somecompany9863.com","Thomas Cox","PNHG0558","HSBC Bank Plc","79191704","422758","USD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","IRZO2588","Barclays Bank Plc","30970278","794789","GBP"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","IRZO2588","Lloyds Bank Plc","53886028","674692","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","IRZO2588","Bank of Scotland plc","80122815","460955","AUD"
"Logan Johnson","loganjohnson208@somecompany5181.com","James Smith","ZNYW4381","Clydesdale Bank Plc","70952398","893712","USD"
"Logan Johnson","loganjohnson208@somecompany5181.com","William James","HDZL2322","Yorkshire Bank","58317873","756169","GBP"
"Logan Johnson","loganjohnson208@somecompany5181.com","Jacob Green","IRMN3589","Clydesdale Bank Plc","75292939","510349","GBP"
"Logan Johnson","loganjohnson208@somecompany5181.com","Jacob Green","IRMN3589","HSBC Bank Plc","61402900","944048","USD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Lucas Mitchell","PEHS9651","Barclays Bank Plc","10142996","420841","GBP"
"Logan Johnson","loganjohnson208@somecompany5181.com","Lucas Mitchell","PEHS9651","Standard Chartered Bank","43577270","401828","USD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Lucas Mitchell","PEHS9651","Bank of Scotland plc","09882075","962347","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Lucas Mitchell","PEHS9651","Bank of Scotland plc","60226138","210170","USD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","UOHE5469","Bank of Scotland plc","93663021","614959","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","UOHE5469","Barclays Bank Plc","95782644","918457","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","UOHE5469","Metro Bank PLC","32884477","730647","AUD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Robert Wood","UOHE5469","Clydesdale Bank Plc","54502983","917228","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Logan White","RHCS6570","Standard Chartered Bank","58911580","254345","AUD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Noah Phillips","MYTF1616","Standard Chartered Bank","89228970","251795","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","John James","WOSI8251","HSBC Bank Plc","73043022","215478","GBP"
"Logan Johnson","loganjohnson208@somecompany5181.com","James Walker","AGQD2776","HSBC Bank Plc","10678338","464923","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Richard Mason","UVFS9718","Lloyds Bank Plc","02668712","475452","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Richard Mason","UVFS9718","Metro Bank PLC","30034093","832419","EUR"
"Logan Johnson","loganjohnson208@somecompany5181.com","Richard Mason","UVFS9718","Bank of Scotland plc","67810704","147083","USD"
"Logan Johnson","loganjohnson208@somecompany5181.com","Richard Mason","UVFS9718","Bank of Scotland plc","02308410","328556","GBP"
"Logan Johnson","loganjohnson208@somecompany5181.com","Dylan Roberts","UTKM6695","Bank of Scotland plc","29440248","551167","AUD"
"Robert Roberts","robertroberts925@somecompany5318.com","Logan Smith","OQSC2217","Standard Chartered Bank","45222063","616688","USD"
"Robert Roberts","robertroberts925@somecompany5318.com","Logan Smith","OQSC2217","Metro Bank PLC","67101846","828498","EUR"
"Robert Roberts","robertroberts925@somecompany5318.com","Liam Wood","LAQG0119","HSBC Bank Plc","99796663","626506","USD"
"Robert Roberts","robertroberts925@somecompany5318.com","Liam Wood","LAQG0119","Yorkshire Bank","12476619","349369","AUD"
"Robert Roberts","robertroberts925@somecompany5318.com","Liam Wood","LAQG0119","Barclays Bank Plc","90795972","213239","AUD"
"Robert Roberts","robertroberts925@somecompany5318.com","Liam Wood","LAQG0119","Bank of Scotland plc","80995172","885262","EUR"
"Robert Roberts","robertroberts925@somecompany5318.com","John Jones","OYYL4241","Lloyds Bank Plc","38544955","996734","GBP"
"Robert Roberts","robertroberts925@somecompany5318.com","John Jones","OYYL4241","Metro Bank PLC","35693579","300467","USD"
"Robert Roberts","robertroberts925@somecompany5318.com","John Jones","OYYL4241","HSBC Bank Plc","62992076","718477","EUR"
"Robert Roberts","robertroberts925@somecompany5318.com","James Thompson","YYNO1806","HSBC Bank Plc","90924310","514279","GBP"
"Robert Roberts","robertroberts925@somecompany5318.com","Noel James","GOKO1975","Bank of Scotland plc","11859376","250365","AUD"
"Robert Roberts","robertroberts925@somecompany5318.com","Noel James","GOKO1975","Barclays Bank Plc","26253907","450390","USD"
"Robert Roberts","robertroberts925@somecompany5318.com","Noel James","GOKO1975","Yorkshire Bank","41943933","159128","AUD"
"Robert Roberts","robertroberts925@somecompany5318.com","Noel James","GOKO1975","Standard Chartered Bank","59612272","001434","EUR"
"Robert Roberts","robertroberts925@somecompany5318.com","David Evans","YNRO8338","Standard Chartered Bank","99556279","335137","USD"
"Robert Roberts","robertroberts925@somecompany5318.com","David Evans","YNRO8338","Clydesdale Bank Plc","78078700","941003","AUD"
"Robert Roberts","robertroberts925@somecompany5318.com","Sebastian Wright","FDMP8077","Standard Chartered Bank","57191554","869284","EUR"
"Robert Roberts","robertroberts925@somecompany5318.com","Sebastian Wright","FDMP8077","Barclays Bank Plc","16905123","427109","GBP"
"Robert Roberts","robertroberts925@somecompany5318.com","Sebastian Wright","FDMP8077","Bank of Scotland plc","81412185","735209","GBP"
"Robert Roberts","robertroberts925@somecompany5318.com","Sebastian Wright","FDMP8077","Yorkshire Bank","96908833","475983","USD"
"Robert Roberts","robertroberts925@somecompany5318.com","Lucas Williams","JSAM8084","Barclays Bank Plc","60349724","002081","EUR"
"Robert Roberts","robertroberts925@somecompany5318.com","Lucas Williams","JSAM8084","Lloyds Bank Plc","69649661","659478","GBP"
